"original_sentence_id","file","sentence","claim_type","coverage_status","semantic_review_status","validity_judgment","support_scope","source_ids","source_urls","human_review_basis","remediation","reviewer","review_date"
"SENT-0964","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","原則として、文書のACLをすべての子チャンクへ継承します。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0965","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","ただし、添付ファイル、コメント、埋め込みオブジェクト、外部リンクは、親文書と別の権限を持つ場合があります。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0970","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","ACLが不明なチャンクは、既定で拒否します。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0971","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","文書から生成したチャンク件数とACL件数を照合します。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0974","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","その範囲を必須フィルターとして検索器へ渡します。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-040;SRC-041;SRC-010","https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651;https://arxiv.org/abs/1803.09010","「Role-based access control models」、「Cedar: A New Language for Expressive, Fast, Safe, and Analyzable …」は「3.5.Metadata・Provenance・ACL設計」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0977","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","事前展開は検索を速くできますが、権限剥奪時に多くのチャンクを更新する必要があります。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0981","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","フィルターによってANN再現率が低下してもACLを緩めず、候補数の拡大、条件対応の検索、テナント別分割など、検索側で対処します。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0989","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","ベクトルストアごとに、メタデータのキー数、値の大きさ、型、配列、フィルター演算子の制約があります。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-010;SRC-019;SRC-040","https://arxiv.org/abs/1803.09010;https://research.google/pubs/data-validation-for-machine-learning/;https://doi.org/10.1109/2.485845","「Datasheets for Datasets」、「Data Validation for Machine Learning」は「3.5.Metadata・Provenance・ACL設計」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-0990","docs/3.回答に使う資料を準備する/3.5.Metadata・Provenance・ACL設計.md","メタデータスキーマへ版を付け、旧チャンクの移行方法を定めます。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-010;SRC-019;SRC-021","https://arxiv.org/abs/1803.09010;https://research.google/pubs/data-validation-for-machine-learning/;https://www.vldb.org/pvldb/vol13/p3411-armbrust.pdf","「Datasheets for Datasets」、「Data Validation for Machine Learning」はデータ品質・provenance・再現可能な取り込みという中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-1018","docs/3.回答に使う資料を準備する/3.6.Embedding設計.md","埋め込みは、質問と文書を数値ベクトルへ変換し、意味的に近い候補を検索するために利用します。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-042;SRC-044;SRC-046","https://arxiv.org/abs/1908.10084;https://arxiv.org/abs/2210.07316;https://arxiv.org/abs/2205.13147","「Sentence-BERT: Sentence Embeddings using Siamese BERT-Networks」、「MTEB: Massive Text Embedding Benchmark」は文埋め込みと類似度表現という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
