sentence_id,unit_id,file,line_start,sentence,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_mapping_validation,source_projection_adequacy,source_theorem_symbols,source_formula_atoms,unsupported_atoms,logical_proof_status,logical_proof_assurance,lean_theorem,natural_language_adequacy,end_to_end_assurance,proof_reason,validation_boundary
SENT-0510,FILE-INTRO,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,22,| 引用の網羅性 | 生成 | 根拠を必要とするclaim数 | なし | 生成後 | [6.4.](../6.根拠に基づいて回答する/6.4.Citation設計.md) |,general_technical_claim,AND,"AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(evidence_support=true))",citation=true;evidence_support=true;generation=true,SRC-100;SRC-003;SRC-007;SRC-141;SRC-001,https://arxiv.org/abs/2203.11147;https://aclanthology.org/2023.emnlp-main.398/;https://aclanthology.org/N18-1074/;https://arxiv.org/abs/2007.01282;https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_100_sourceTheorem;SRC_003_sourceTheorem;SRC_007_sourceTheorem;SRC_141_sourceTheorem;SRC_001_sourceTheorem,benchmark=true;citation=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;factuality=true;generation=true;hallucination=true;human_evaluation=true;knowledge_intensive=true;nonparametric_memory=true;open_domain_qa=true;parametric_memory=true;rag=true;retrieval=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0510,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0511,FILE-INTRO,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,23,| 支持なし主張率 | 生成 | 検証可能なclaim数 | なし | 生成後検証 | [7.6.](../7.品質を評価し改善する/7.6.Generation評価.md) |,empirical_or_research_claim,AND,"AND(AND(AND(AND(ATOM(generation=true), ATOM(verification=true)), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;evidence_support=true;generation=true;verification=true,SRC-001;SRC-100;SRC-141;SRC-154;SRC-002,https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://arxiv.org/abs/2203.11147;https://arxiv.org/abs/2007.01282;https://proceedings.iclr.cc/paper_files/paper/2024/hash/8a2acd174940dbca361a6398a4f9df91-Abstract-Conference.html;https://aclanthology.org/2020.emnlp-main.550/,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_001_sourceTheorem;SRC_100_sourceTheorem;SRC_141_sourceTheorem;SRC_154_sourceTheorem;SRC_002_sourceTheorem,ab_testing=true;benchmark=true;citation=true;dense=true;document_statistics=true;dual_encoder=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;factuality=true;generated_summaries=true;generation=true;hallucination=true;hierarchical=true;human_evaluation=true;knowledge_intensive=true;length_normalization=true;lexical=true;multi_hop=true;nonparametric_memory=true;open_domain_qa=true;parametric_memory=true;provenance_required=true;rag=true;recall_metric=true;retrieval=true;similarity=dot_product;tf_saturation=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0511,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0512,FILE-INTRO,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,24,| 適切な回答保留率 | 生成・E2E | 回答不能な評価質問数 | なし | 生成後 | [7.7.](../7.品質を評価し改善する/7.7.End-to-end評価.md) |,empirical_or_research_claim,AND,"AND(AND(AND(AND(ATOM(learned=true), ATOM(generation=true)), ATOM(unanswerable=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;generation=true;learned=true;unanswerable=true,SRC-001;SRC-033;SRC-045;SRC-084;SRC-089,https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://arxiv.org/abs/2401.18059;https://arxiv.org/abs/2004.12832;https://arxiv.org/abs/1901.04085;https://arxiv.org/abs/2310.04408,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_001_sourceTheorem;SRC_033_sourceTheorem;SRC_045_sourceTheorem;SRC_084_sourceTheorem;SRC_089_sourceTheorem,ab_testing=true;benchmark=true;candidate_generation=false;compression=true;context_compression=true;cost=true;dense=true;diversity=true;empirical_result=true;evaluation=true;external_knowledge=true;generated_summaries=true;generation=true;hierarchical=true;knowledge_intensive=true;late_interaction=true;multi_hop=true;multi_vector=true;nonparametric_memory=true;open_domain_qa=true;output_subset=true;parametric_memory=true;provenance_mapping_required=true;provenance_required=true;rag=true;reads_candidate_text=true;rerank=true;retrieval=true;verification=true,learned=true;unanswerable=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0513,FILE-INTRO,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,25,| 過剰回答保留率 | 生成・E2E | 回答可能な評価質問数 | なし | 生成後 | [7.7.](../7.品質を評価し改善する/7.7.End-to-end評価.md) |,empirical_or_research_claim,AND,"AND(AND(AND(AND(ATOM(learned=true), ATOM(generation=true)), ATOM(answerability=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",answerability=true;empirical_result=true;evaluation=true;generation=true;learned=true,SRC-001;SRC-033;SRC-045;SRC-084;SRC-089,https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://arxiv.org/abs/2401.18059;https://arxiv.org/abs/2004.12832;https://arxiv.org/abs/1901.04085;https://arxiv.org/abs/2310.04408,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_001_sourceTheorem;SRC_033_sourceTheorem;SRC_045_sourceTheorem;SRC_084_sourceTheorem;SRC_089_sourceTheorem,ab_testing=true;benchmark=true;candidate_generation=false;compression=true;context_compression=true;cost=true;dense=true;diversity=true;empirical_result=true;evaluation=true;external_knowledge=true;generated_summaries=true;generation=true;hierarchical=true;knowledge_intensive=true;late_interaction=true;multi_hop=true;multi_vector=true;nonparametric_memory=true;open_domain_qa=true;output_subset=true;parametric_memory=true;provenance_mapping_required=true;provenance_required=true;rag=true;reads_candidate_text=true;rerank=true;retrieval=true;verification=true,answerability=true;learned=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0514,FILE-INTRO,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,26,| 形式準拠率 | 生成・E2E | 全回答数 | なし | schema検証後 | [7.6.](../7.品質を評価し改善する/7.6.Generation評価.md) |,empirical_or_research_claim,AND,"AND(AND(AND(ATOM(generation=true), ATOM(verification=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;generation=true;verification=true,SRC-001;SRC-154;SRC-002;SRC-033;SRC-045,https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://proceedings.iclr.cc/paper_files/paper/2024/hash/8a2acd174940dbca361a6398a4f9df91-Abstract-Conference.html;https://aclanthology.org/2020.emnlp-main.550/;https://arxiv.org/abs/2401.18059;https://arxiv.org/abs/2004.12832,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_001_sourceTheorem;SRC_154_sourceTheorem;SRC_002_sourceTheorem;SRC_033_sourceTheorem;SRC_045_sourceTheorem,ab_testing=true;benchmark=true;cost=true;dense=true;document_statistics=true;dual_encoder=true;empirical_result=true;evaluation=true;external_knowledge=true;generated_summaries=true;generation=true;hierarchical=true;knowledge_intensive=true;late_interaction=true;length_normalization=true;lexical=true;multi_hop=true;multi_vector=true;nonparametric_memory=true;open_domain_qa=true;parametric_memory=true;provenance_required=true;rag=true;recall_metric=true;rerank=true;retrieval=true;similarity=dot_product;tf_saturation=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0514,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0515,FILE-INTRO,docs/11.用語・評価指標・参考文献/11.2.評価指標の対応表.md,27,| タスク完了率 | E2E | 評価タスク数 | なし | 利用者の業務終了時 | [7.7.](../7.品質を評価し改善する/7.7.End-to-end評価.md) |,empirical_or_research_claim,AND,"AND(AND(ATOM(learned=true), ATOM(evaluation=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;learned=true,SRC-001;SRC-002;SRC-033;SRC-042;SRC-043,https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://aclanthology.org/2020.emnlp-main.550/;https://arxiv.org/abs/2401.18059;https://arxiv.org/abs/1908.10084;https://arxiv.org/abs/2004.04906,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_001_sourceTheorem;SRC_002_sourceTheorem;SRC_033_sourceTheorem;SRC_042_sourceTheorem;SRC_043_sourceTheorem,ab_testing=true;benchmark=true;cosine_compatible=true;dense=true;document_statistics=true;dual_encoder=true;empirical_result=true;evaluation=true;external_knowledge=true;generated_summaries=true;generation=true;hierarchical=true;independent_encoding=true;knowledge_intensive=true;length_normalization=true;lexical=true;multi_hop=true;nonparametric_memory=true;open_domain_qa=true;parametric_memory=true;provenance_required=true;rag=true;recall_metric=true;retrieval=true;similarity=dot_product;tf_saturation=true;verification=true,learned=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0524,11.3.1,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,7,"Salton, G. and Buckley, C. (1988). Term-weighting approaches in automatic text retrieval.",externally_cited_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-005;SRC-047;SRC-066,https://doi.org/10.1561/1500000019;https://arxiv.org/abs/1603.09320;https://arxiv.org/abs/2104.08663,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem;SRC_047_sourceTheorem;SRC_066_sourceTheorem,ann=true;benchmark=true;cost=true;document_statistics=true;empirical_result=true;evaluation=true;evidence_support=true;fielded=true;graph_index=true;hierarchical=true;incremental_updates=true;length_normalization=true;lexical=true;recall_latency_tradeoff=true;rerank=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0524,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0525,11.3.1,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,8,"Robertson, S. and Zaragoza, H. (2009). The Probabilistic Relevance Framework: BM25 and Beyond.",externally_cited_claim,UNFORMALIZED,UNFORMALIZED,,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,no controlled semantic atom recognized,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0526,11.3.1,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,9,"Carbonell, J. and Goldstein, J. (1998). The Use of MMR, Diversity-Based Reranking for Reordering Documents and Producing Summaries.",externally_cited_claim,ATOM,ATOM(rerank=true),rerank=true,SRC-082,https://dl.acm.org/doi/10.1145/290941.291025,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_082_sourceTheorem,diversity=true;output_subset=true;rerank=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0526,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0527,11.3.1,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,10,"Cormack, G. V., Clarke, C. L. A., and Buettcher, S. (2009). Reciprocal Rank Fusion Outperforms Condorcet and Individual Rank Learning Methods.",externally_cited_claim,ATOM,ATOM(empirical_result=true),empirical_result=true,SRC-064,https://dl.acm.org/doi/10.1145/1571941.1572114,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_064_sourceTheorem,candidate_ids_stable=true;empirical_result=true;k_positive=true;ranks_only=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0527,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0528,11.3.1,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,11,"Järvelin, K. and Kekäläinen, J. (2002). Cumulated Gain-Based Evaluation of IR Techniques.",externally_cited_claim,UNFORMALIZED,UNFORMALIZED,,SRC-111,https://doi.org/10.1145/582415.582418,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_111_sourceTheorem,evaluation=true;ranking_metric=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,no controlled semantic atom recognized,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0529,11.3.1,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,12,"Malkov, Y. A. and Yashunin, D. A. (2018). Efficient and Robust Approximate Nearest Neighbor Search Using Hierarchical Navigable Small World Graphs.",externally_cited_claim,UNFORMALIZED,UNFORMALIZED,,SRC-047,https://arxiv.org/abs/1603.09320,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_047_sourceTheorem,ann=true;empirical_result=true;evaluation=true;graph_index=true;hierarchical=true;incremental_updates=true;recall_latency_tradeoff=true;retrieval=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,no controlled semantic atom recognized,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0530,11.3.1,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,13,"Thakur, N. et al. (2021). BEIR: A Heterogeneous Benchmark for Zero-shot Evaluation of Information Retrieval Models.",externally_cited_claim,AND,"AND(AND(ATOM(retrieval=true), ATOM(evaluation=true)), ATOM(benchmark=true))",benchmark=true;evaluation=true;retrieval=true,SRC-066,https://arxiv.org/abs/2104.08663,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_066_sourceTheorem,benchmark=true;cost=true;empirical_result=true;evaluation=true;length_normalization=true;lexical=true;rerank=true;retrieval=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_0530,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-0531,11.3.2,docs/11.用語・評価指標・参考文献/11.3.主要参考文献.md,17,"Reimers, N. and Gurevych, I. (2019). Sentence-BERT: Sentence Embeddings using Siamese BERT-Networks.",externally_cited_claim,UNFORMALIZED,UNFORMALIZED,,SRC-042,https://arxiv.org/abs/1908.10084,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_042_sourceTheorem,cosine_compatible=true;dense=true;empirical_result=true;evaluation=true;independent_encoding=true;retrieval=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,no controlled semantic atom recognized,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
