source_id,title,url,trust_tier,inspection_status,evidence_scope,formal_atoms,projection_summary,retrieval_date,notes,source_formula,lean_symbol,projection_adequacy,projection_review_scope,projection_reviewer,projection_review_date,truth_boundary
SRC-087,RankT5: Fine-Tuning T5 for Text Ranking with Ranking Losses,https://arxiv.org/abs/2210.10634,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;output_subset=true;ranking_loss=true;reads_candidate_text=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, empirical_result=true, output_subset=true, ranking_loss=true, reads_candidate_text=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, output_subset=true, ranking_loss=true, reads_candidate_text=true, retrieval=true)",SRC_087_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-088,Is ChatGPT Good at Search? Investigating Large Language Models as Re-Ranking Agents,https://arxiv.org/abs/2304.09542,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;ids_closed_world=true;listwise=true;llm_judge=true;reads_candidate_text=true;rerank=true;retrieval=true;verification=true,"Controlled projection: retrieval=true, generation=true, verification=true, rerank=true, evaluation=true, benchmark=true, llm_judge=true, empirical_result=true, ids_closed_world=true, listwise=true, reads_candidate_text=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, ids_closed_world=true, listwise=true, llm_judge=true, reads_candidate_text=true, rerank=true, retrieval=true, verification=true)",SRC_088_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-089,RECOMP: Improving Retrieval-Augmented LMs with Compression and Selective Augmentation,https://arxiv.org/abs/2310.04408,B,PRIMARY_ABSTRACT_INSPECTED,abstract,compression=true;context_compression=true;cost=true;empirical_result=true;evaluation=true;generation=true;open_domain_qa=true;provenance_mapping_required=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, open_domain_qa=true, compression=true, context_compression=true, evaluation=true, cost=true, empirical_result=true, provenance_mapping_required=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(compression=true, context_compression=true, cost=true, empirical_result=true, evaluation=true, generation=true, open_domain_qa=true, provenance_mapping_required=true, rag=true, retrieval=true)",SRC_089_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-090,RAGTruth: A Hallucination Corpus for Developing Trustworthy Retrieval-Augmented Language Models,https://arxiv.org/abs/2401.00396,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;hallucination=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, hallucination=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, hallucination=true, rag=true, retrieval=true)",SRC_090_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-091,LLMLingua: Compressing Prompts for Accelerated Inference of Large Language Models,https://arxiv.org/abs/2310.05736,B,PRIMARY_ABSTRACT_INSPECTED,abstract,compression=true;cost=true;empirical_result=true;generation=true;protected_tokens_required=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, compression=true, cost=true, empirical_result=true, protected_tokens_required=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(compression=true, cost=true, empirical_result=true, generation=true, protected_tokens_required=true, retrieval=true)",SRC_091_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-092,LongLLMLingua: Accelerating and Enhancing LLMs in Long Context Scenarios via Prompt Compression,https://arxiv.org/abs/2310.06839,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;compression=true;cost=true;evaluation=true;generation=true;latency=true;long_context=true;question_aware=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, compression=true, long_context=true, evaluation=true, benchmark=true, latency=true, cost=true, question_aware=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, compression=true, cost=true, evaluation=true, generation=true, latency=true, long_context=true, question_aware=true, retrieval=true)",SRC_092_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-093,Compressing Context to Enhance Inference Efficiency of Large Language Models,https://arxiv.org/abs/2310.06201,B,PRIMARY_ABSTRACT_INSPECTED,abstract,compression=true;context_compression=true;cost=true;empirical_result=true;generation=true;latency=true;long_context=true;question_independent=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, compression=true, context_compression=true, long_context=true, latency=true, cost=true, empirical_result=true, question_independent=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(compression=true, context_compression=true, cost=true, empirical_result=true, generation=true, latency=true, long_context=true, question_independent=true, retrieval=true)",SRC_093_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-094,FActScore: Fine-grained Atomic Evaluation of Factual Precision in Long Form Text Generation,https://arxiv.org/abs/2305.14251,B,PRIMARY_ABSTRACT_INSPECTED,abstract,cost=true;empirical_result=true;evaluation=true;factuality=true;generation=true;human_evaluation=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, factuality=true, evaluation=true, human_evaluation=true, cost=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(cost=true, empirical_result=true, evaluation=true, factuality=true, generation=true, human_evaluation=true, rag=true, retrieval=true)",SRC_094_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-095,Attention Sorting Combats Recency Bias In Long Context Language Models,https://arxiv.org/abs/2310.01427,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;long_context=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, long_context=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, long_context=true, rag=true, retrieval=true)",SRC_095_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-096,Not what you've signed up for: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,https://arxiv.org/abs/2302.12173,B,PRIMARY_ABSTRACT_INSPECTED,abstract,generation=true;prompt_injection=true;retrieval=true;security=true,"Controlled projection: retrieval=true, generation=true, security=true, prompt_injection=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, prompt_injection=true, retrieval=true, security=true)",SRC_096_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-097,Corrective Retrieval Augmented Generation,https://arxiv.org/abs/2401.15884,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;hallucination=true;parametric_memory=true;rag=true;retrieval=true;security=true,"Controlled projection: rag=true, retrieval=true, generation=true, parametric_memory=true, hallucination=true, security=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, hallucination=true, parametric_memory=true, rag=true, retrieval=true, security=true)",SRC_097_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-098,RefChecker: Reference-based Fine-grained Hallucination Checker and Benchmark for Large Language Models,https://arxiv.org/abs/2405.14486,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;hallucination=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, hallucination=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, hallucination=true, retrieval=true)",SRC_098_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
